Time,SN
1.911171158738461600e+03,5.021152880494152981e+00
1.911173936492307803e+03,1.059552483385983379e+01
1.911176714246153779e+03,9.159566710511432674e+00
1.911179491999999982e+03,1.615106012065985652e+01
1.911182269753846185e+03,5.479234008627172692e+00
1.911185047507692389e+03,1.111868148819843682e+01
1.911187825261538364e+03,8.352333516338926955e+00
1.911190603015384568e+03,1.362192848267749490e+01
1.911193380769230771e+03,1.014742456172063712e+01
1.911196158523076974e+03,9.022763450107246896e+00
1.911198936276923178e+03,4.697320504841942856e+00
1.911201714030769153e+03,8.391096921058453617e+00
1.911204491784615357e+03,1.643299629027961117e+01
1.911207269538461560e+03,1.332034358384337480e+01
1.911210047292307763e+03,1.272923113748226243e+01
1.911212825046153739e+03,1.722599002935632839e+01
1.911215602799999942e+03,2.148125020264249230e+01
1.911218380553846146e+03,1.484687032599893541e+01
1.911221158307692349e+03,7.593428367940306956e+00
1.911223936061538552e+03,1.562991787775008135e+01
1.911226713815384528e+03,1.499058424182871008e+01
1.911229491569230731e+03,2.351028499341760636e+01
1.911232269323076935e+03,1.185496529632025720e+01
1.911235047076923138e+03,1.502191765686841229e+01
1.911237824830769114e+03,1.862435658803382310e+01
1.911240602584615317e+03,1.733762655700240174e+01
1.911243380338461520e+03,2.892796991181513988e+01
1.911246158092307724e+03,2.184358017062920965e+01
1.911248935846153927e+03,2.410559749009680885e+01
1.911251713599999903e+03,2.732153188343593797e+01
1.911254491353846106e+03,1.561709403639613747e+01
1.911257269107692309e+03,2.115382533511981578e+01
1.911260046861538513e+03,3.102195449245413883e+01
1.911262824615384488e+03,2.160381527480641850e+01
1.911265602369230692e+03,2.743234813104934844e+01
1.911268380123076895e+03,1.615144351633331610e+01
1.911271157876923098e+03,2.529629767798204298e+01
1.911273935630769301e+03,1.861361211475380983e+01
1.911276713384615505e+03,3.121146876899571510e+01
1.911279491138461481e+03,2.098439095647331953e+01
1.911282268892307684e+03,2.605070683480905558e+01
1.911285046646153887e+03,2.342855517510901819e+01
1.911287824400000090e+03,3.160710672714266067e+01
1.911290602153846066e+03,2.770157512396027499e+01
1.911293379907692270e+03,2.605670502204861805e+01
1.911296157661538473e+03,2.829996035216723627e+01
1.911298935415384676e+03,2.860740272896968861e+01
1.911301713169230879e+03,2.284107391322104519e+01
1.911304490923076855e+03,1.955288903014533730e+01
1.911307268676923059e+03,3.237406438915161999e+01
1.911310046430769262e+03,2.279784775272642250e+01
1.911312824184615465e+03,2.071037596341915332e+01
1.911315601938461441e+03,1.672001167246622799e+01
1.911318379692307644e+03,2.557858549148919280e+01
1.911321157446153848e+03,2.451180471361490731e+01
1.911323935200000051e+03,3.072888931481880803e+01
1.911326712953846254e+03,2.240761907509147122e+01
1.911329490707692230e+03,2.228458070538888691e+01
1.911332268461538433e+03,1.953932271617374994e+01
1.911335046215384637e+03,2.420609006599097057e+01
1.911337823969230840e+03,2.737995161430077218e+01
1.911340601723076816e+03,1.955340522471274056e+01
1.911343379476923019e+03,1.936280869521745984e+01
1.911346157230769222e+03,2.580482926592069148e+01
1.911348934984615425e+03,2.006395007266241137e+01
1.911351712738461629e+03,2.818509408622807655e+01
1.911354490492307605e+03,1.518815162485319625e+01
1.911357268246153808e+03,9.762669178721262497e+00
1.911360046000000011e+03,2.283560048551850841e+01
1.911362823753846214e+03,5.040250727766906635e+00
1.911365601507692190e+03,2.094291548611075271e+01
1.911368379261538394e+03,1.815821987992839226e+01
1.911371157015384597e+03,1.388001841258332192e+01
1.911373934769230800e+03,1.446603492858882589e+01
1.911376712523077003e+03,1.684742195634516548e+01
1.911379490276922979e+03,8.659700509327452167e+00
1.911382268030769183e+03,1.635568090286913190e+01
1.911385045784615386e+03,1.356233177488136477e+01
1.911387823538461589e+03,1.447977582874971780e+01
1.911390601292307565e+03,1.568975799007933780e+01
1.911393379046153768e+03,8.279341573173946145e+00
1.911396156799999972e+03,1.272233855049871387e+01
1.911398934553846175e+03,1.442368472503980392e+01
1.911401712307692378e+03,2.438105294085205266e+00
1.911404490061538581e+03,7.971920594104473068e+00
1.911407267815384557e+03,8.284899966733474841e+00
1.911410045569230761e+03,1.820481250514281868e+01
1.911412823323076964e+03,5.352936754092588956e+00
1.911415601076923167e+03,7.870953558896491842e+00
1.911418378830769143e+03,1.062349799214948831e+01
1.911421156584615346e+03,6.372098960185394567e+00
1.911423934338461549e+03,1.173535493504778771e+01
1.911426712092307753e+03,8.167056538963471723e+00
1.911429489846153956e+03,4.674466786467742274e+00
1.911432267599999932e+03,7.549286066916390148e+00
1.911435045353846135e+03,4.769152023886830349e+00
1.911437823107692338e+03,1.300715973678070014e+00
1.911440600861538542e+03,5.575189162810086252e+00
1.911443378615384518e+03,0.000000000000000000e+00
1.911446156369230721e+03,5.948953877283300606e+00
1.911448934123076924e+03,9.954273162520046014e+00
1.911451711876923127e+03,6.077310260274121134e+00
1.911454489630769331e+03,8.390390942580385314e+00
1.911457267384615307e+03,3.625995810593414692e+00
1.911460045138461510e+03,2.848882095428673100e+00
1.911462822892307713e+03,7.600869068327133604e+00
1.911465600646153916e+03,7.725826159529942672e-01
1.911468378399999892e+03,0.000000000000000000e+00
1.911471156153846096e+03,4.762529788557920973e+00
1.911473933907692299e+03,0.000000000000000000e+00
1.911476711661538502e+03,4.028512316270266069e+00
1.911479489415384705e+03,0.000000000000000000e+00
1.911482267169230681e+03,4.390148006998813024e+00
1.911485044923076885e+03,2.189686904468493012e-01
1.911487822676923088e+03,6.537013102239672691e+00
1.911490600430769291e+03,0.000000000000000000e+00
1.911493378184615267e+03,0.000000000000000000e+00
1.911496155938461470e+03,9.901187104106453418e+00
1.911498933692307673e+03,0.000000000000000000e+00
1.911501711446153877e+03,2.394924491778619213e+00
1.911504489200000080e+03,0.000000000000000000e+00
1.911507266953846056e+03,4.722062655820325361e+00
1.911510044707692259e+03,0.000000000000000000e+00
1.911512822461538462e+03,5.224214089734079636e+00
1.911515600215384666e+03,8.097525894166562210e+00
1.911518377969230642e+03,3.534495896375585478e+00
1.911521155723076845e+03,1.362816899339485133e-01
1.911523933476923048e+03,4.823021013239044308e+00
1.911526711230769251e+03,3.821182257921296177e+00
1.911529488984615455e+03,2.047337629812826965e+00
1.911532266738461658e+03,8.674969917385659812e+00
1.911535044492307634e+03,1.053722447018188646e+01
1.911537822246153837e+03,1.306200023502367102e+01
1.911540600000000040e+03,5.987775859727720196e+00
1.911543377753846244e+03,0.000000000000000000e+00
1.911546155507692220e+03,9.504644809818376672e+00
1.911548933261538423e+03,8.023152932880851296e+00
1.911551711015384626e+03,4.466402134932245360e+00
1.911554488769230829e+03,1.070109959033042912e+01
1.911557266523077033e+03,8.634288118462979611e+00
1.911560044276923009e+03,6.528199806162458430e+00
1.911562822030769212e+03,8.904852876437976406e-01
1.911565599784615415e+03,9.740282496877224361e+00
1.911568377538461618e+03,3.534694703166587182e+00
1.911571155292307594e+03,5.264659459700651745e+00
1.911573933046153797e+03,9.153224111739694635e+00
1.911576710800000001e+03,6.723014564520078729e+00
1.911579488553846204e+03,0.000000000000000000e+00
1.911582266307692407e+03,8.679133011744575299e+00
1.911585044061538383e+03,6.224105781051817665e+00
1.911587821815384586e+03,8.754458061655174816e+00
1.911590599569230790e+03,1.006961306201447925e+01
1.911593377323076993e+03,0.000000000000000000e+00
1.911596155076922969e+03,1.237000190265933242e+01
1.911598932830769172e+03,4.237317807772329026e+00
1.911601710584615375e+03,6.794528912747348492e+00
1.911604488338461579e+03,6.004143712328797733e+00
1.911607266092307782e+03,0.000000000000000000e+00
1.911610043846153758e+03,9.868797839341311828e+00
1.911612821599999961e+03,1.122727447469029372e+01
1.911615599353846164e+03,7.703045737803667414e+00
1.911618377107692368e+03,6.833579722247213439e+00
1.911621154861538344e+03,0.000000000000000000e+00
1.911623932615384547e+03,6.703882657413367419e+00
1.911626710369230750e+03,0.000000000000000000e+00
1.911629488123076953e+03,1.519481601565229667e+01
1.911632265876923157e+03,0.000000000000000000e+00
1.911635043630769133e+03,8.231779831878585085e+00
1.911637821384615336e+03,4.424349057043263755e+00
1.911640599138461539e+03,1.354474414072950417e+01
1.911643376892307742e+03,7.750992072864253402e+00
1.911646154646153718e+03,2.910226844006353897e+00
1.911648932399999921e+03,1.069977657906544266e+01
1.911651710153846125e+03,4.798651748418295782e+00
1.911654487907692328e+03,1.558798243333093581e+00
1.911657265661538531e+03,0.000000000000000000e+00
1.911660043415384735e+03,7.542606356703569048e+00
1.911662821169230710e+03,7.165079478913097155e+00
1.911665598923076914e+03,8.134167658260231804e+00
1.911668376676923117e+03,1.009608120817784815e+01
1.911671154430769320e+03,6.432599639058045327e+00
1.911673932184615296e+03,1.126067299449392678e+01
1.911676709938461499e+03,5.848492431985867768e+00
1.911679487692307703e+03,1.029907401918524101e+01
1.911682265446153906e+03,5.392000166231538216e+00
1.911685043200000109e+03,5.878244592290807091e+00
1.911687820953846085e+03,7.954754703316317510e+00
1.911690598707692288e+03,4.946105439498478695e+00
1.911693376461538492e+03,1.376918239969050006e+01
1.911696154215384695e+03,8.309924215703409445e+00
1.911698931969230671e+03,1.080900918808836053e+01
1.911701709723076874e+03,9.620492340384373620e+00
1.911704487476923077e+03,1.888920743863577201e+01
1.911707265230769281e+03,6.693932282855173277e+00
1.911710042984615484e+03,1.151441726193709414e+01
1.911712820738461460e+03,6.805586992706873062e+00
1.911715598492307663e+03,5.885456438770836129e+00
1.911718376246153866e+03,7.719325080207946499e+00
1.911721154000000070e+03,3.644442014834097243e+00
1.911723931753846045e+03,6.216555592137484432e+00
1.911726709507692249e+03,1.336715178303524709e+01
1.911729487261538452e+03,4.029796775203445591e+00
1.911732265015384655e+03,4.063330457795549577e+00
1.911735042769230859e+03,1.303236473827083941e+01
1.911737820523076834e+03,0.000000000000000000e+00
1.911740598276923038e+03,1.413127253380057979e+01
1.911743376030769241e+03,3.758968119394017204e+00
1.911746153784615444e+03,7.790798240655408158e+00
1.911748931538461420e+03,5.453301414065972352e+00
1.911751709292307623e+03,1.067580022782022908e+00
1.911754487046153827e+03,4.013042055146645026e+00
1.911757264800000030e+03,1.775420057838416277e+00
1.911760042553846233e+03,8.726521516795683553e+00
1.911762820307692209e+03,6.578825096459166133e+00
1.911765598061538412e+03,4.196707910174928280e+00
1.911768375815384616e+03,0.000000000000000000e+00
1.911771153569230819e+03,1.304174658500296857e+01
1.911773931323076795e+03,0.000000000000000000e+00
1.911776709076922998e+03,1.468003196256398191e+00
1.911779486830769201e+03,1.096314147475873391e+01
1.911782264584615405e+03,7.329509383088490537e-01
1.911785042338461608e+03,3.107356698750488810e+00
1.911787820092307811e+03,1.176860377673349412e+01
1.911790597846153787e+03,4.504471315275663912e+00
1.911793375599999990e+03,2.001237994133738596e+00
1.911796153353846194e+03,8.417560260424808760e+00
1.911798931107692397e+03,1.342747546533782099e+01
1.911801708861538373e+03,0.000000000000000000e+00
1.911804486615384576e+03,1.233436553212401421e+01
1.911807264369230779e+03,0.000000000000000000e+00
1.911810042123076983e+03,7.564652573007906611e+00
1.911812819876923186e+03,6.885790182533053638e+00
1.911815597630769162e+03,5.955545560705119534e+00
1.911818375384615365e+03,9.404944709981990059e+00
1.911821153138461568e+03,1.475257118648471533e+01
1.911823930892307772e+03,1.291594199149395905e+01
1.911826708646153747e+03,0.000000000000000000e+00
1.911829486399999951e+03,9.463079366409683502e+00
1.911832264153846154e+03,1.033110956395007918e+01
1.911835041907692357e+03,6.303680683764409487e+00
1.911837819661538560e+03,0.000000000000000000e+00
1.911840597415384536e+03,0.000000000000000000e+00
1.911843375169230740e+03,1.536403678966750874e+01
1.911846152923076943e+03,7.426636080503786985e+00
1.911848930676923146e+03,5.613838248272202236e+00
1.911851708430769122e+03,8.187389365832091315e+00
1.911854486184615325e+03,8.547871161612604851e+00
1.911857263938461529e+03,1.394533473989492300e+01
1.911860041692307732e+03,8.414419104040730346e+00
1.911862819446153935e+03,3.019680533752268747e+00
1.911865597199999911e+03,3.051487973476639581e+00
1.911868374953846114e+03,8.282041081968966267e+00
1.911871152707692318e+03,1.289251980820083077e+01
1.911873930461538521e+03,6.999733291297276061e+00
1.911876708215384497e+03,6.460915881015813156e+00
1.911879485969230700e+03,7.756005071198224243e+00
1.911882263723076903e+03,7.357557536803908782e+00
1.911885041476923107e+03,0.000000000000000000e+00
1.911887819230769310e+03,3.351518218218632494e+00
1.911890596984615286e+03,6.550702750588554224e+00
1.911893374738461489e+03,2.605079057889621907e+00
1.911896152492307692e+03,8.351352729373692441e+00
1.911898930246153895e+03,3.977778952862831563e+00
1.911901707999999871e+03,9.070011903274329157e+00
1.911904485753846075e+03,1.239685975749756963e+01
1.911907263507692278e+03,6.693365102094368524e-01
1.911910041261538481e+03,6.924266265773235673e-01
1.911912819015384684e+03,2.392510126167884721e+00
1.911915596769230888e+03,4.356530932734487216e+00
1.911918374523076864e+03,4.017056012579056201e+00
1.911921152276923067e+03,1.009516449369423441e+01
1.911923930030769270e+03,4.738429360390423284e+00
1.911926707784615473e+03,8.404754631714279611e+00
1.911929485538461449e+03,0.000000000000000000e+00
1.911932263292307653e+03,6.625199155911320581e+00
1.911935041046153856e+03,8.641562863962967356e+00
1.911937818800000059e+03,9.621924184443594541e+00
1.911940596553846262e+03,0.000000000000000000e+00
1.911943374307692238e+03,1.147594059253489451e+00
1.911946152061538442e+03,7.369410050576171933e+00
1.911948929815384645e+03,2.365856005846846966e+00
1.911951707569230848e+03,0.000000000000000000e+00
1.911954485323076824e+03,3.927771255110642290e+00
1.911957263076923027e+03,3.737445946539801334e+00
1.911960040830769231e+03,5.538502976374982900e+00
1.911962818584615434e+03,3.296611061536530940e+00
1.911965596338461637e+03,4.384798015846113728e+00
1.911968374092307613e+03,0.000000000000000000e+00
1.911971151846153816e+03,0.000000000000000000e+00
1.911973929600000019e+03,4.671231792517636983e+00
1.911976707353846223e+03,9.583545872227556828e+00
1.911979485107692199e+03,1.795000625880312173e+00
1.911982262861538402e+03,4.903675300527021719e-01
1.911985040615384605e+03,4.007555996618252792e-01
1.911987818369230808e+03,1.316877277733527762e+01
1.911990596123077012e+03,0.000000000000000000e+00
1.911993373876922988e+03,2.759222018200317095e+00
1.911996151630769191e+03,7.827349061674639952e-01
1.911998929384615394e+03,2.019568402040341493e+00
1.912001707138461597e+03,2.909345223140222814e+00
1.912004484892307573e+03,2.151110366464432211e+00
1.912007262646153777e+03,0.000000000000000000e+00
1.912010040399999980e+03,0.000000000000000000e+00
1.912012818153846183e+03,5.518297615533574785e+00
1.912015595907692386e+03,0.000000000000000000e+00
1.912018373661538362e+03,0.000000000000000000e+00
1.912021151415384566e+03,9.657383269179758756e+00
1.912023929169230769e+03,2.807331767806095613e+00
1.912026706923076972e+03,0.000000000000000000e+00
1.912029484676922948e+03,2.114950611506067446e+00
1.912032262430769151e+03,9.206054258759518660e+00
1.912035040184615355e+03,0.000000000000000000e+00
1.912037817938461558e+03,0.000000000000000000e+00
1.912040595692307761e+03,4.517178213366960793e-01
1.912043373446153964e+03,0.000000000000000000e+00
1.912046151199999940e+03,0.000000000000000000e+00
1.912048928953846143e+03,0.000000000000000000e+00
1.912051706707692347e+03,3.594150167922212979e+00
1.912054484461538550e+03,0.000000000000000000e+00
1.912057262215384526e+03,0.000000000000000000e+00
1.912060039969230729e+03,8.243871118823177468e+00
1.912062817723076932e+03,0.000000000000000000e+00
1.912065595476923136e+03,3.970175424790894692e+00
1.912068373230769339e+03,0.000000000000000000e+00
1.912071150984615315e+03,0.000000000000000000e+00
1.912073928738461518e+03,0.000000000000000000e+00
1.912076706492307721e+03,0.000000000000000000e+00
1.912079484246153925e+03,0.000000000000000000e+00
1.912082261999999901e+03,0.000000000000000000e+00
1.912085039753846104e+03,0.000000000000000000e+00
1.912087817507692307e+03,2.719816729978397518e+00
1.912090595261538510e+03,1.261483974228921223e+00
1.912093373015384714e+03,4.601201511996919624e-01
1.912096150769230690e+03,1.845231169608133825e+00
1.912098928523076893e+03,1.333572379948465336e+00
1.912101706276923096e+03,0.000000000000000000e+00
1.912104484030769299e+03,0.000000000000000000e+00
1.912107261784615275e+03,4.435139368769263513e+00
1.912110039538461479e+03,3.852708125237916725e+00
1.912112817292307682e+03,3.756952461096892293e+00
1.912115595046153885e+03,0.000000000000000000e+00
1.912118372800000088e+03,7.863091446004964347e+00
1.912121150553846064e+03,8.488668995231503089e+00
1.912123928307692267e+03,0.000000000000000000e+00
1.912126706061538471e+03,0.000000000000000000e+00
1.912129483815384674e+03,1.725285059134326726e+00
1.912132261569230650e+03,0.000000000000000000e+00
1.912135039323076853e+03,9.183770591508226833e-01
1.912137817076923056e+03,0.000000000000000000e+00
1.912140594830769260e+03,0.000000000000000000e+00
1.912143372584615463e+03,1.791780358114976490e+00
1.912146150338461439e+03,5.705042124476478627e+00
1.912148928092307642e+03,6.094790005805933220e+00
1.912151705846153845e+03,0.000000000000000000e+00
1.912154483600000049e+03,7.195152275201282421e+00
1.912157261353846025e+03,0.000000000000000000e+00
1.912160039107692228e+03,6.555184063951376316e+00
1.912162816861538431e+03,1.091345748270683025e+01
1.912165594615384634e+03,6.423941085756953662e+00
1.912168372369230838e+03,6.073666635830834437e-01
1.912171150123077041e+03,9.624079386605167485e+00
1.912173927876923017e+03,8.656788394071377013e+00
1.912176705630769220e+03,3.623559495998887492e+00
1.912179483384615423e+03,8.128690082539097972e+00
1.912182261138461627e+03,1.559326917993537975e+01
1.912185038892307603e+03,1.026998721014663118e+01
1.912187816646153806e+03,1.194659054325240177e+01
1.912190594400000009e+03,9.330517901830297944e+00
1.912193372153846212e+03,9.974834486020345281e+00
1.912196149907692416e+03,0.000000000000000000e+00
1.912198927661538391e+03,1.193082275097828493e+01
1.912201705415384595e+03,7.996575543913325035e+00
1.912204483169230798e+03,1.720931259034882999e+01
1.912207260923077001e+03,8.272626618679986166e+00
1.912210038676922977e+03,8.802408848535582919e+00
1.912212816430769180e+03,5.250218961492270964e+00
1.912215594184615384e+03,8.346039189665791724e+00
1.912218371938461587e+03,4.605062449886678344e+00
1.912221149692307790e+03,9.050640831371218553e+00
1.912223927446153766e+03,6.034366754088461349e+00
1.912226705199999969e+03,9.549577871005084262e+00
1.912229482953846173e+03,8.381021953014405668e+00
1.912232260707692376e+03,7.305650365645581346e+00
1.912235038461538352e+03,1.004448144408431709e+01
1.912237816215384555e+03,8.624350925525215317e+00
1.912240593969230758e+03,0.000000000000000000e+00
1.912243371723076962e+03,7.085637788623772693e+00
1.912246149476923165e+03,1.034579742026628324e+01
1.912248927230769141e+03,9.698141270956535109e+00
1.912251704984615344e+03,1.515317155154559714e+01
1.912254482738461547e+03,1.296855188672624060e+01
1.912257260492307751e+03,4.694617324090776478e+00
1.912260038246153727e+03,1.736038308042148515e+01
1.912262815999999930e+03,1.847172636173772275e+01
1.912265593753846133e+03,3.078723187577925735e+00
1.912268371507692336e+03,0.000000000000000000e+00
1.912271149261538540e+03,9.085960679714805366e+00
1.912273927015384515e+03,4.548345477333366915e+00
1.912276704769230719e+03,7.203061289958828439e+00
1.912279482523076922e+03,2.156787654405397880e+00
1.912282260276923125e+03,9.590635747833292868e+00
1.912285038030769101e+03,1.854882552216103875e+01
1.912287815784615304e+03,7.008601813643568157e+00
1.912290593538461508e+03,7.587217964272343629e+00
1.912293371292307711e+03,2.176610449783913381e-01
1.912296149046153914e+03,2.720466298003086258e+00
1.912298926800000118e+03,7.284185512166639676e+00
1.912301704553846093e+03,0.000000000000000000e+00
1.912304482307692297e+03,0.000000000000000000e+00
1.912307260061538500e+03,4.874549747953803802e+00
1.912310037815384703e+03,3.313911480787600894e+00
1.912312815569230679e+03,5.408236671928840167e+00
1.912315593323076882e+03,1.169232318059441766e+01
1.912318371076923086e+03,5.128956380953394678e+00
1.912321148830769289e+03,6.642504075026486987e+00
1.912323926584615492e+03,2.431516945450018952e+00
1.912326704338461468e+03,8.106505490554011928e+00
1.912329482092307671e+03,7.265394640704358586e+00
1.912332259846153875e+03,1.039532659152104799e+01
1.912335037600000078e+03,0.000000000000000000e+00
1.912337815353846054e+03,9.348181912251638082e+00
1.912340593107692257e+03,1.870804948359918995e+01
1.912343370861538460e+03,8.441657597632875820e+00
1.912346148615384664e+03,1.206159409805552585e+00
1.912348926369230867e+03,2.008465499843405411e+01
1.912351704123076843e+03,5.660225979621761994e+00
1.912354481876923046e+03,5.518986134328272897e+00
1.912357259630769249e+03,1.100603041134151461e+01
1.912360037384615453e+03,7.245493311678754544e+00
1.912362815138461428e+03,4.586810781316197350e-01
1.912365592892307632e+03,1.162254359308044194e+01
1.912368370646153835e+03,5.370544621354575554e+00
1.912371148400000038e+03,3.541304798933796683e+00
1.912373926153846242e+03,7.399482630899726132e+00
1.912376703907692217e+03,1.611683215513314948e+01
1.912379481661538421e+03,1.116091924370849142e+01
1.912382259415384624e+03,1.515266865802789908e+00
1.912385037169230827e+03,1.115099388405453951e+01
1.912387814923076803e+03,1.397919095482795626e+01
1.912390592676923006e+03,1.062136782870516427e+01
1.912393370430769210e+03,1.085006119995552964e+01
1.912396148184615413e+03,7.920884449832296781e+00
1.912398925938461616e+03,5.873508367486376613e+00
1.912401703692307592e+03,0.000000000000000000e+00
1.912404481446153795e+03,6.785506396268263352e+00
1.912407259199999999e+03,7.387105344871597978e+00
1.912410036953846202e+03,3.776820278357613248e+00
1.912412814707692178e+03,3.802158248110590666e+00
1.912415592461538381e+03,7.104956504212956325e+00
1.912418370215384584e+03,1.186479718680563700e+01
1.912421147969230788e+03,3.086346335368592264e+00
1.912423925723076991e+03,1.210959396954104683e+01
1.912426703476923194e+03,7.502757601768068163e+00
1.912429481230769170e+03,0.000000000000000000e+00
1.912432258984615373e+03,9.212791801173372264e+00
1.912435036738461577e+03,5.800256142889852917e+00
1.912437814492307780e+03,1.400121936716477933e+01
1.912440592246153756e+03,8.880450628334202179e-01
1.912443369999999959e+03,8.287918113162891842e+00
1.912446147753846162e+03,4.231140301973601581e-01
1.912448925507692365e+03,4.667668582022331591e+00
1.912451703261538569e+03,1.060463363902223399e+01
1.912454481015384545e+03,3.365450478159597747e+00
1.912457258769230748e+03,6.897798983141139040e+00
1.912460036523076951e+03,1.197472427965614372e+00
1.912462814276923154e+03,1.204554034973621768e+01
1.912465592030769130e+03,3.086390285404303491e+00
1.912468369784615334e+03,0.000000000000000000e+00
1.912471147538461537e+03,3.876078781858032674e+00
1.912473925292307740e+03,1.333284888925212819e+01
1.912476703046153943e+03,1.324051215308586471e+01
1.912479480799999919e+03,7.886884412747367179e+00
1.912482258553846123e+03,2.241665306494182275e+00
1.912485036307692326e+03,1.013942013209970128e+01
1.912487814061538529e+03,6.081273092415619530e+00
1.912490591815384505e+03,9.309980213221681566e+00
1.912493369569230708e+03,1.333064335207046369e+01
1.912496147323076912e+03,4.546768756394685695e+00
1.912498925076923115e+03,1.012698333191419486e+01
1.912501702830769318e+03,2.380406838272095982e+00
1.912504480584615294e+03,1.023928188432826580e+01
1.912507258338461497e+03,1.442804629343197753e+00
1.912510036092307701e+03,4.971438069492283951e+00
1.912512813846153904e+03,0.000000000000000000e+00
1.912515591599999880e+03,7.860537906111723316e+00
1.912518369353846083e+03,1.265842092726701473e+01
1.912521147107692286e+03,9.846207788583239306e+00
1.912523924861538489e+03,3.417541541258446003e+00
1.912526702615384693e+03,1.191538470895494406e+01
1.912529480369230669e+03,4.794904831017093194e+00
1.912532258123076872e+03,8.890852271740943280e+00
1.912535035876923075e+03,3.993722856766829921e+00
1.912537813630769278e+03,0.000000000000000000e+00
1.912540591384615254e+03,4.851428304248798007e+00
1.912543369138461458e+03,1.324078892582060618e+01
1.912546146892307661e+03,3.505831778001511800e+00
1.912548924646153864e+03,2.995663532682693031e+00
1.912551702400000067e+03,3.077955538959459503e+00
1.912554480153846271e+03,3.613072967234547406e+00
1.912557257907692247e+03,3.503617882869491051e+00
1.912560035661538450e+03,0.000000000000000000e+00
1.912562813415384653e+03,0.000000000000000000e+00
1.912565591169230856e+03,5.939116150022903717e+00
1.912568368923076832e+03,1.395335419160285584e+00
1.912571146676923036e+03,0.000000000000000000e+00
1.912573924430769239e+03,4.840944912679914225e-01
1.912576702184615442e+03,8.929503153713339358e+00
1.912579479938461645e+03,4.124255082938531380e+00
1.912582257692307621e+03,8.088589131314405378e-02
1.912585035446153825e+03,4.247925280659844205e+00
1.912587813200000028e+03,0.000000000000000000e+00
1.912590590953846231e+03,3.184111517627843835e+00
1.912593368707692207e+03,0.000000000000000000e+00
1.912596146461538410e+03,0.000000000000000000e+00
1.912598924215384613e+03,0.000000000000000000e+00
1.912601701969230817e+03,0.000000000000000000e+00
1.912604479723077020e+03,0.000000000000000000e+00
1.912607257476922996e+03,1.729300029679808226e+00
1.912610035230769199e+03,0.000000000000000000e+00
1.912612812984615402e+03,0.000000000000000000e+00
1.912615590738461606e+03,1.537409678678433256e+00
1.912618368492307582e+03,6.131828857257824339e+00
1.912621146246153785e+03,0.000000000000000000e+00
1.912623923999999988e+03,4.924721623773179457e-01
1.912626701753846191e+03,6.608029010732099806e+00
1.912629479507692395e+03,0.000000000000000000e+00
1.912632257261538371e+03,3.725857965300389374e+00
1.912635035015384574e+03,0.000000000000000000e+00
1.912637812769230777e+03,4.910143122223633583e-01
1.912640590523076980e+03,0.000000000000000000e+00
1.912643368276922956e+03,1.071214764194139413e-01
1.912646146030769160e+03,8.627432541095796381e+00
1.912648923784615363e+03,5.961873446278427302e+00
1.912651701538461566e+03,3.204575417854678143e+00
1.912654479292307769e+03,7.044122740344657352e+00
1.912657257046153745e+03,1.340568167910566189e+01
1.912660034799999949e+03,1.497684916981994618e+01
1.912662812553846152e+03,9.079523353363196492e+00
1.912665590307692355e+03,1.281136166320544234e+01
1.912668368061538331e+03,8.703649875533306712e+00
1.912671145815384534e+03,8.051590958163441059e+00
1.912673923569230737e+03,9.072318133844905930e+00
1.912676701323076941e+03,8.882855156485858217e+00
1.912679479076923144e+03,2.177622918903963978e+00
1.912682256830769347e+03,9.366105967775853358e+00
1.912685034584615323e+03,1.522114203666848198e+01
1.912687812338461526e+03,2.203430725974386206e+01
1.912690590092307730e+03,7.819937724409878221e+00
1.912693367846153933e+03,3.625722098564288842e+00
1.912696145599999909e+03,9.159347544978462707e+00
1.912698923353846112e+03,9.424629254856567329e+00
1.912701701107692315e+03,1.496498702731502206e+01
1.912704478861538519e+03,1.647252518286710554e+01
1.912707256615384722e+03,1.584071401538067292e+01
1.912710034369230698e+03,1.543766450472970142e+01
1.912712812123076901e+03,1.738403433503123807e+01
1.912715589876923104e+03,8.094804722176929701e+00
1.912718367630769308e+03,2.040404876532744893e+01
1.912721145384615284e+03,1.270168152817625717e+01
1.912723923138461487e+03,7.749398812691884686e+00
1.912726700892307690e+03,6.619216283380994881e+00
1.912729478646153893e+03,2.468418909841849640e+01
1.912732256400000097e+03,4.739476989379653560e+00
1.912735034153846073e+03,2.148666906462428017e+01
1.912737811907692276e+03,1.432387519681458699e+01
1.912740589661538479e+03,2.462485338332306384e+01
1.912743367415384682e+03,1.089558388059515437e+01
1.912746145169230658e+03,1.595750230113557144e+01
1.912748922923076861e+03,2.310795434617986643e+01
1.912751700676923065e+03,1.769696330772640991e+01
1.912754478430769268e+03,1.587462494837177296e+01
1.912757256184615471e+03,1.573346141233917983e+01
1.912760033938461447e+03,1.169253312609044215e+01
1.912762811692307650e+03,1.196484307662873903e+01
1.912765589446153854e+03,1.301859152590925994e+01
1.912768367200000057e+03,1.178848553072438854e+01
1.912771144953846033e+03,1.141754182759484948e+01
1.912773922707692236e+03,1.120668651923894998e+01
1.912776700461538439e+03,9.026004986672045760e+00
1.912779478215384643e+03,1.005970378959299083e+01
1.912782255969230846e+03,9.892646579038196109e+00
1.912785033723076822e+03,1.120700481662332493e+01
1.912787811476923025e+03,9.701280359692388444e+00
